"","name","state","year","treated","socialist_voteshare"
"6932","ST.OSWALD/HASLACH","UPPERAUSTRIA",1994,0,0.260745
"6933","ST.OSWALD/HASLACH","UPPERAUSTRIA",1990,0,0.2151515
"6934","ST.OSWALD/HASLACH","UPPERAUSTRIA",1983,0,0.0879479
"6935","ST.OSWALD/HASLACH","UPPERAUSTRIA",1986,0,0.1495327
"6936","ST.PANTALEON","UPPERAUSTRIA",1986,0,0.5558469
"6937","ST.PANTALEON","UPPERAUSTRIA",1994,0,0.4520384
"6938","ST.PANTALEON","UPPERAUSTRIA",1990,0,0.5350827
"6939","ST.PANTALEON","UPPERAUSTRIA",1983,0,0.5866455
"6940","ST.PANTALEON-ERLA","LOWERAUSTRIA",1983,0,0.5311502
"6941","ST.PANTALEON-ERLA","LOWERAUSTRIA",1990,0,0.5094614
"6942","ST.PANTALEON-ERLA","LOWERAUSTRIA",1986,0,0.4864662
"6943","ST.PANTALEON-ERLA","LOWERAUSTRIA",1994,0,0.427758
"6944","ST.PAUL/LAVANTTAL","CARINTHIA",1986,1,0.4324171
"6945","ST.PAUL/LAVANTTAL","CARINTHIA",1990,1,0.4226744
"6946","ST.PAUL/LAVANTTAL","CARINTHIA",1994,1,0.3955715
"6947","ST.PAUL/LAVANTTAL","CARINTHIA",1983,1,0.4820528
"6948","ST.PETER-FREIENSTEIN","STYRIA",1990,1,0.5434174
"6949","ST.PETER-FREIENSTEIN","STYRIA",1994,1,0.4832563
"6950","ST.PETER-FREIENSTEIN","STYRIA",1986,1,0.5529906
"6951","ST.PETER-FREIENSTEIN","STYRIA",1983,1,0.6192227
"6952","ST.PETER/AU","LOWERAUSTRIA",1983,0,0.2362022
"6953","ST.PETER/AU","LOWERAUSTRIA",1986,0,0.2018149
"6954","ST.PETER/AU","LOWERAUSTRIA",1994,0,0.1818182
"6955","ST.PETER/AU","LOWERAUSTRIA",1990,0,0.22178
"6956","ST.PETER/HART","UPPERAUSTRIA",1983,0,0.3774081
"6957","ST.PETER/HART","UPPERAUSTRIA",1990,0,0.3491789
"6958","ST.PETER/HART","UPPERAUSTRIA",1994,0,0.2774086
"6959","ST.PETER/HART","UPPERAUSTRIA",1986,0,0.3279797
"6960","ST.PETER/JUDENBURG","STYRIA",1983,1,0.3819629
"6961","ST.PETER/JUDENBURG","STYRIA",1994,1,0.2877792
"6962","ST.PETER/JUDENBURG","STYRIA",1986,1,0.2877238
"6963","ST.PETER/JUDENBURG","STYRIA",1990,1,0.2946429
"6964","ST.PETER/KAMMERSBERG","STYRIA",1990,1,0.326215
"6965","ST.PETER/KAMMERSBERG","STYRIA",1994,1,0.2815463
"6966","ST.PETER/KAMMERSBERG","STYRIA",1986,1,0.2792109
"6967","ST.PETER/KAMMERSBERG","STYRIA",1983,1,0.3202512
"6968","ST.PETER/OTTERSBACH","STYRIA",1994,1,0.228275
"6969","ST.PETER/OTTERSBACH","STYRIA",1983,1,0.2324159
"6970","ST.PETER/OTTERSBACH","STYRIA",1990,1,0.2414216
"6971","ST.PETER/OTTERSBACH","STYRIA",1986,1,0.202925
"6972","ST.PETER/SULMTAL","STYRIA",1983,1,0.4929757
"6973","ST.PETER/SULMTAL","STYRIA",1990,1,0.4334554
"6974","ST.PETER/SULMTAL","STYRIA",1986,1,0.440678
"6975","ST.PETER/SULMTAL","STYRIA",1994,1,0.3710462
"6976","ST.PETER/WIMBERG","UPPERAUSTRIA",1986,0,0.1481481
"6977","ST.PETER/WIMBERG","UPPERAUSTRIA",1994,0,0.1588595
"6978","ST.PETER/WIMBERG","UPPERAUSTRIA",1983,0,0.1247191
"6979","ST.PETER/WIMBERG","UPPERAUSTRIA",1990,0,0.1623037
"6980","ST.POELTEN (LAND)","LOWERAUSTRIA",1994,0,0.3327414
"6981","ST.POELTEN (LAND)","LOWERAUSTRIA",1986,0,0.403468
"6982","ST.POELTEN (LAND)","LOWERAUSTRIA",1990,0,0.403662
"6983","ST.POELTEN (LAND)","LOWERAUSTRIA",1983,0,0.4456962
"6984","ST.POELTEN (STADT)","LOWERAUSTRIA",1986,0,0.568482
"6985","ST.POELTEN (STADT)","LOWERAUSTRIA",1994,0,0.4707736
"6986","ST.POELTEN (STADT)","LOWERAUSTRIA",1990,0,0.5581065
"6987","ST.POELTEN (STADT)","LOWERAUSTRIA",1983,0,0.5993118
"6988","ST.RADEGUND","UPPERAUSTRIA",1990,0,0.1820896
"6989","ST.RADEGUND","UPPERAUSTRIA",1983,0,0.1962617
"6990","ST.RADEGUND","UPPERAUSTRIA",1994,0,0.158209
"6991","ST.RADEGUND","UPPERAUSTRIA",1986,0,0.1516035
"6992","ST.ROMAN","UPPERAUSTRIA",1986,0,0.1436893
"6993","ST.ROMAN","UPPERAUSTRIA",1990,0,0.138756
"6994","ST.ROMAN","UPPERAUSTRIA",1994,0,0.1140684
"6995","ST.ROMAN","UPPERAUSTRIA",1983,0,0.170394
"6996","ST.RUPRECHT/MURAU","STYRIA",1994,1,0.3333333
"6997","ST.RUPRECHT/MURAU","STYRIA",1986,1,0.3265306
"6998","ST.RUPRECHT/MURAU","STYRIA",1983,1,0.3604061
"6999","ST.RUPRECHT/MURAU","STYRIA",1990,1,0.2952381
"7000","ST.RUPRECHT/RAAB","STYRIA",1983,1,0.407767
"7001","ST.RUPRECHT/RAAB","STYRIA",1990,1,0.3466915
"7002","ST.RUPRECHT/RAAB","STYRIA",1986,1,0.3401678
"7003","ST.RUPRECHT/RAAB","STYRIA",1994,1,0.270872
"7004","ST.SEBASTIAN","STYRIA",1983,1,0.617207
"7005","ST.SEBASTIAN","STYRIA",1994,1,0.5053619
"7006","ST.SEBASTIAN","STYRIA",1990,1,0.5606469
"7007","ST.SEBASTIAN","STYRIA",1986,1,0.5736842
"7008","ST.STEFAN/GAILTAL","CARINTHIA",1986,1,0.5457413
"7009","ST.STEFAN/GAILTAL","CARINTHIA",1990,1,0.5385865
"7010","ST.STEFAN/GAILTAL","CARINTHIA",1983,1,0.5582871
"7011","ST.STEFAN/GAILTAL","CARINTHIA",1994,1,0.5402884
"7012","ST.STEFAN/LEOBEN","STYRIA",1986,1,0.5828179
"7013","ST.STEFAN/LEOBEN","STYRIA",1990,1,0.5635622
"7014","ST.STEFAN/LEOBEN","STYRIA",1994,1,0.5196688
"7015","ST.STEFAN/LEOBEN","STYRIA",1983,1,0.640647
"7016","ST.STEFAN/ROSENTAL","STYRIA",1986,1,0.2545833
"7017","ST.STEFAN/ROSENTAL","STYRIA",1990,1,0.2840483
"7018","ST.STEFAN/ROSENTAL","STYRIA",1994,1,0.2172285
"7019","ST.STEFAN/ROSENTAL","STYRIA",1983,1,0.2965218
"7020","ST.STEFAN/STAINZ","STYRIA",1994,1,0.2559025
"7021","ST.STEFAN/STAINZ","STYRIA",1990,1,0.3117647
"7022","ST.STEFAN/STAINZ","STYRIA",1983,1,0.4148205
"7023","ST.STEFAN/STAINZ","STYRIA",1986,1,0.3561644
"7024","ST.STEFAN/WALDE","UPPERAUSTRIA",1986,0,0.2210953
"7025","ST.STEFAN/WALDE","UPPERAUSTRIA",1994,0,0.2460938
"7026","ST.STEFAN/WALDE","UPPERAUSTRIA",1983,0,0.2351695
"7027","ST.STEFAN/WALDE","UPPERAUSTRIA",1990,0,0.2714571
"7028","ST.THOMAS","UPPERAUSTRIA",1990,0,0.1223629
"7029","ST.THOMAS","UPPERAUSTRIA",1994,0,0.1264368
"7030","ST.THOMAS","UPPERAUSTRIA",1986,0,0.127572
"7031","ST.THOMAS","UPPERAUSTRIA",1983,0,0.1212121
"7032","ST.THOMAS/BLASENSTEIN","UPPERAUSTRIA",1986,0,0.2010969
"7033","ST.THOMAS/BLASENSTEIN","UPPERAUSTRIA",1994,0,0.2109228
"7034","ST.THOMAS/BLASENSTEIN","UPPERAUSTRIA",1983,0,0.2213884
"7035","ST.THOMAS/BLASENSTEIN","UPPERAUSTRIA",1990,0,0.2200358
"7036","ST.ULRICH/MUEHLKREIS","UPPERAUSTRIA",1983,0,0.0630915
"7037","ST.ULRICH/MUEHLKREIS","UPPERAUSTRIA",1990,0,0.0498442
"7038","ST.ULRICH/MUEHLKREIS","UPPERAUSTRIA",1994,0,0.0958084
"7039","ST.ULRICH/MUEHLKREIS","UPPERAUSTRIA",1986,0,0.0383481
"7040","ST.ULRICH/PILLERSEE","TYROL",1983,1,0.2388535
"7041","ST.ULRICH/PILLERSEE","TYROL",1990,1,0.2256267
"7042","ST.ULRICH/PILLERSEE","TYROL",1994,1,0.1865889
"7043","ST.ULRICH/PILLERSEE","TYROL",1986,1,0.1775837
"7044","ST.ULRICH/STEYR","UPPERAUSTRIA",1986,0,0.2848769
"7045","ST.ULRICH/STEYR","UPPERAUSTRIA",1990,0,0.2930548
"7046","ST.ULRICH/STEYR","UPPERAUSTRIA",1994,0,0.2678078
"7047","ST.ULRICH/STEYR","UPPERAUSTRIA",1983,0,0.3405276
"7048","ST.ULRICH/WAASEN","STYRIA",1986,1,0.2729469
"7049","ST.ULRICH/WAASEN","STYRIA",1983,1,0.295
"7050","ST.ULRICH/WAASEN","STYRIA",1990,1,0.2971175
"7051","ST.ULRICH/WAASEN","STYRIA",1994,1,0.260274
"7052","ST.URBAN","CARINTHIA",1986,1,0.4848883
"7053","ST.URBAN","CARINTHIA",1990,1,0.5160875
"7054","ST.URBAN","CARINTHIA",1994,1,0.4307479
"7055","ST.URBAN","CARINTHIA",1983,1,0.525802
"7056","ST.VALENTIN","LOWERAUSTRIA",1983,0,0.6421034
"7057","ST.VALENTIN","LOWERAUSTRIA",1994,0,0.4925874
"7058","ST.VALENTIN","LOWERAUSTRIA",1986,0,0.5975758
"7059","ST.VALENTIN","LOWERAUSTRIA",1990,0,0.5798848
"7060","ST.VEIT/GOELSEN","LOWERAUSTRIA",1990,0,0.5033501
"7061","ST.VEIT/GOELSEN","LOWERAUSTRIA",1986,0,0.5004102
"7062","ST.VEIT/GOELSEN","LOWERAUSTRIA",1983,0,0.5424007
"7063","ST.VEIT/GOELSEN","LOWERAUSTRIA",1994,0,0.4139496
"7064","ST.VEIT/INNKREIS","UPPERAUSTRIA",1990,0,0.3508064
"7065","ST.VEIT/INNKREIS","UPPERAUSTRIA",1994,0,0.2278481
"7066","ST.VEIT/INNKREIS","UPPERAUSTRIA",1983,0,0.2869565
"7067","ST.VEIT/INNKREIS","UPPERAUSTRIA",1986,0,0.2995951
"7068","ST.VEIT/PONGAU","SALZBURG",1983,0,0.4670019
"7069","ST.VEIT/PONGAU","SALZBURG",1986,0,0.4031101
"7070","ST.VEIT/PONGAU","SALZBURG",1990,0,0.4344912
"7071","ST.VEIT/PONGAU","SALZBURG",1994,0,0.3566842
"7072","ST.VEIT/VOGAU","STYRIA",1986,1,0.2609473
"7073","ST.VEIT/VOGAU","STYRIA",1983,1,0.2725599
"7074","ST.VEIT/VOGAU","STYRIA",1994,1,0.2006803
"7075","ST.VEIT/VOGAU","STYRIA",1990,1,0.2687447
"7076","ST.WILLIBALD","UPPERAUSTRIA",1986,0,0.3084112
"7077","ST.WILLIBALD","UPPERAUSTRIA",1990,0,0.2868463
"7078","ST.WILLIBALD","UPPERAUSTRIA",1983,0,0.3842593
"7079","ST.WILLIBALD","UPPERAUSTRIA",1994,0,0.2315789
"7080","ST.WOLGANG/SALZKAMMERGUT","UPPERAUSTRIA",1983,0,0.420882
"7081","ST.WOLGANG/SALZKAMMERGUT","UPPERAUSTRIA",1986,0,0.369697
"7082","ST.WOLGANG/SALZKAMMERGUT","UPPERAUSTRIA",1994,0,0.3417808
"7083","ST.WOLGANG/SALZKAMMERGUT","UPPERAUSTRIA",1990,0,0.378674
"7084","STAATZ","LOWERAUSTRIA",1986,0,0.3411498
"7085","STAATZ","LOWERAUSTRIA",1983,0,0.321821
"7086","STAATZ","LOWERAUSTRIA",1994,0,0.2831858
"7087","STAATZ","LOWERAUSTRIA",1990,0,0.3525237
"7088","STADL-PAURA","UPPERAUSTRIA",1983,0,0.649
"7089","STADL-PAURA","UPPERAUSTRIA",1994,0,0.452244
"7090","STADL-PAURA","UPPERAUSTRIA",1990,0,0.5705036
"7091","STADL-PAURA","UPPERAUSTRIA",1986,0,0.5905157
"7092","STADL/MUR","STYRIA",1990,1,0.604336
"7093","STADL/MUR","STYRIA",1994,1,0.5565476
"7094","STADL/MUR","STYRIA",1986,1,0.6032172
"7095","STADL/MUR","STYRIA",1983,1,0.6191819
"7096","STADTSCHLAINING","BURGENLAND",1983,0,0.5535714
"7097","STADTSCHLAINING","BURGENLAND",1986,0,0.5422781
"7098","STADTSCHLAINING","BURGENLAND",1994,0,0.4478138
"7099","STADTSCHLAINING","BURGENLAND",1990,0,0.515299
"7100","STAINACH","STYRIA",1994,1,0.4526854
"7101","STAINACH","STYRIA",1986,1,0.4833586
"7102","STAINACH","STYRIA",1983,1,0.521706
"7103","STAINACH","STYRIA",1990,1,0.4941725
"7104","STAINZ/STRADEN","STYRIA",1986,1,0.237069
"7105","STAINZ/STRADEN","STYRIA",1994,1,0.2100313
"7106","STAINZ/STRADEN","STYRIA",1990,1,0.2575301
"7107","STAINZ/STRADEN","STYRIA",1983,1,0.2448071
"7108","STAINZTAL","STYRIA",1983,1,0.3886364
"7109","STAINZTAL","STYRIA",1986,1,0.3215859
"7110","STAINZTAL","STYRIA",1990,1,0.3565217
"7111","STAINZTAL","STYRIA",1994,1,0.2833876
"7112","STALL","CARINTHIA",1994,1,0.3339882
"7113","STALL","CARINTHIA",1983,1,0.4508441
"7114","STALL","CARINTHIA",1986,1,0.3889908
"7115","STALL","CARINTHIA",1990,1,0.3755913
"7116","STALLEHR","VORARLBERG",1986,1,0.2222222
"7117","STALLEHR","VORARLBERG",1990,1,0.3070175
"7118","STALLEHR","VORARLBERG",1983,1,0.2142857
"7119","STALLEHR","VORARLBERG",1994,1,0.2277228
"7120","STALLHOF","STYRIA",1986,1,0.5927052
"7121","STALLHOF","STYRIA",1994,1,0.5304878
"7122","STALLHOF","STYRIA",1990,1,0.6299694
"7123","STALLHOF","STYRIA",1983,1,0.6789773
"7124","STALLHOFEN","STYRIA",1994,1,0.2768041
"7125","STALLHOFEN","STYRIA",1986,1,0.3674541
"7126","STALLHOFEN","STYRIA",1983,1,0.4234582
"7127","STALLHOFEN","STYRIA",1990,1,0.3271222
"7128","STAMBACH","STYRIA",1983,1,0.1475827
"7129","STAMBACH","STYRIA",1990,1,0.2436195
"7130","STAMBACH","STYRIA",1994,1,0.1763285
"7131","STAMBACH","STYRIA",1986,1,0.1585366
"7132","STAMS","TYROL",1983,1,0.2848297
"7133","STAMS","TYROL",1986,1,0.2248062
"7134","STAMS","TYROL",1990,1,0.2481752
"7135","STAMS","TYROL",1994,1,0.189911
"7136","STANS","TYROL",1983,1,0.4102041
"7137","STANS","TYROL",1986,1,0.3080614
"7138","STANS","TYROL",1990,1,0.3262343
"7139","STANS","TYROL",1994,1,0.2332016
"7140","STANZ/LANDECK","TYROL",1990,1,0.3366667
"7141","STANZ/LANDECK","TYROL",1986,1,0.2918033
"7142","STANZ/LANDECK","TYROL",1983,1,0.3263158
"7143","STANZ/LANDECK","TYROL",1994,1,0.3186441
"7144","STANZ/MUERZTAL","STYRIA",1986,1,0.5336606
"7145","STANZ/MUERZTAL","STYRIA",1994,1,0.5060423
"7146","STANZ/MUERZTAL","STYRIA",1983,1,0.5777126
"7147","STANZ/MUERZTAL","STYRIA",1990,1,0.5555556
"7148","STANZACH","TYROL",1983,1,0.1210762
"7149","STANZACH","TYROL",1990,1,0.1345291
"7150","STANZACH","TYROL",1994,1,0.1448598
"7151","STANZACH","TYROL",1986,1,0.1344538
"7152","STATTEGG","STYRIA",1994,1,0.2576322
"7153","STATTEGG","STYRIA",1986,1,0.332766
"7154","STATTEGG","STYRIA",1983,1,0.402765
"7155","STATTEGG","STYRIA",1990,1,0.3288217
"7156","STATZENDORF","LOWERAUSTRIA",1990,0,0.5481852
"7157","STATZENDORF","LOWERAUSTRIA",1986,0,0.5405405
"7158","STATZENDORF","LOWERAUSTRIA",1994,0,0.4737485
"7159","STATZENDORF","LOWERAUSTRIA",1983,0,0.5687023
"7160","STEEG","TYROL",1983,1,0.1270718
"7161","STEEG","TYROL",1990,1,0.1189189
"7162","STEEG","TYROL",1986,1,0.0661376
"7163","STEEG","TYROL",1994,1,0.0861538
"7164","STEEGEN","UPPERAUSTRIA",1986,0,0.2283105
"7165","STEEGEN","UPPERAUSTRIA",1983,0,0.2476038
"7166","STEEGEN","UPPERAUSTRIA",1990,0,0.2630792
"7167","STEEGEN","UPPERAUSTRIA",1994,0,0.2245199
"7168","STEGERSBACH","BURGENLAND",1994,0,0.4583875
"7169","STEGERSBACH","BURGENLAND",1990,0,0.5346598
"7170","STEGERSBACH","BURGENLAND",1986,0,0.4939976
"7171","STEGERSBACH","BURGENLAND",1983,0,0.5090799
"7172","STEIN","STYRIA",1994,1,0.0762463
"7173","STEIN","STYRIA",1986,1,0.1152738
"7174","STEIN","STYRIA",1983,1,0.132716
"7175","STEIN","STYRIA",1990,1,0.1300578
"7176","STEINACH/BRENNER","TYROL",1986,1,0.2959341
"7177","STEINACH/BRENNER","TYROL",1983,1,0.3346218
"7178","STEINACH/BRENNER","TYROL",1994,1,0.244086
"7179","STEINACH/BRENNER","TYROL",1990,1,0.3181583
"7180","STEINAKIRCHEN/FORST","LOWERAUSTRIA",1994,0,0.1518248
"7181","STEINAKIRCHEN/FORST","LOWERAUSTRIA",1990,0,0.180607
"7182","STEINAKIRCHEN/FORST","LOWERAUSTRIA",1986,0,0.1575931
"7183","STEINAKIRCHEN/FORST","LOWERAUSTRIA",1983,0,0.1887641
"7184","STEINBACH/STEYR","UPPERAUSTRIA",1994,0,0.3097561
"7185","STEINBACH/STEYR","UPPERAUSTRIA",1986,0,0.4133333
"7186","STEINBACH/STEYR","UPPERAUSTRIA",1990,0,0.4089732
"7187","STEINBACH/STEYR","UPPERAUSTRIA",1983,0,0.4512906
"7188","STEINBACH/ZIEHBERG","UPPERAUSTRIA",1990,0,0.3339921
"7189","STEINBACH/ZIEHBERG","UPPERAUSTRIA",1994,0,0.2775666
"7190","STEINBACH/ZIEHBERG","UPPERAUSTRIA",1983,0,0.3482688
"7191","STEINBACH/ZIEHBERG","UPPERAUSTRIA",1986,0,0.3340164
"7192","STEINBERG-DOERFL","BURGENLAND",1986,0,0.4263039
"7193","STEINBERG-DOERFL","BURGENLAND",1983,0,0.4529915
"7194","STEINBERG-DOERFL","BURGENLAND",1990,0,0.4575243
"7195","STEINBERG-DOERFL","BURGENLAND",1994,0,0.385
"7196","STEINBERG/ROFAN","TYROL",1986,1,0.2362637
"7197","STEINBERG/ROFAN","TYROL",1990,1,0.1947368
"7198","STEINBERG/ROFAN","TYROL",1983,1,0.251462
"7199","STEINBERG/ROFAN","TYROL",1994,1,0.1767956
"7200","STEINBRUNN","BURGENLAND",1983,0,0.6620879
"7201","STEINBRUNN","BURGENLAND",1986,0,0.630655
"7202","STEINBRUNN","BURGENLAND",1994,0,0.5883392
"7203","STEINBRUNN","BURGENLAND",1990,0,0.6363023
"7204","STEINDORF/OSSIACHER SEE","CARINTHIA",1983,1,0.484375
"7205","STEINDORF/OSSIACHER SEE","CARINTHIA",1986,1,0.4256259
"7206","STEINDORF/OSSIACHER SEE","CARINTHIA",1990,1,0.4311348
"7207","STEINDORF/OSSIACHER SEE","CARINTHIA",1994,1,0.3728814
"7208","STEINERKIRCHEN/TRAUN","UPPERAUSTRIA",1994,0,0.1785162
"7209","STEINERKIRCHEN/TRAUN","UPPERAUSTRIA",1983,0,0.2620051
"7210","STEINERKIRCHEN/TRAUN","UPPERAUSTRIA",1986,0,0.2271644
"7211","STEINERKIRCHEN/TRAUN","UPPERAUSTRIA",1990,0,0.2635783
"7212","STEINFELD","CARINTHIA",1994,1,0.4648876
"7213","STEINFELD","CARINTHIA",1983,1,0.5899726
"7214","STEINFELD","CARINTHIA",1986,1,0.5425532
"7215","STEINFELD","CARINTHIA",1990,1,0.5441672
"7216","STEINHAUS","UPPERAUSTRIA",1994,0,0.2551477
"7217","STEINHAUS","UPPERAUSTRIA",1986,0,0.2781008
"7218","STEINHAUS","UPPERAUSTRIA",1990,0,0.2935185
"7219","STEINHAUS","UPPERAUSTRIA",1983,0,0.3584366
"7220","STENZENGREITH","STYRIA",1990,1,0.3086053
"7221","STENZENGREITH","STYRIA",1994,1,0.2848485
"7222","STENZENGREITH","STYRIA",1986,1,0.300578
"7223","STENZENGREITH","STYRIA",1983,1,0.3442137
"7224","STETTELDORF/WAGRAM","LOWERAUSTRIA",1986,0,0.2905297
"7225","STETTELDORF/WAGRAM","LOWERAUSTRIA",1983,0,0.3264331
"7226","STETTELDORF/WAGRAM","LOWERAUSTRIA",1994,0,0.2699822
"7227","STETTELDORF/WAGRAM","LOWERAUSTRIA",1990,0,0.3338816
"7228","STETTEN","LOWERAUSTRIA",1983,0,0.5402685
"7229","STETTEN","LOWERAUSTRIA",1986,0,0.5142379
"7230","STETTEN","LOWERAUSTRIA",1994,0,0.4308231
"7231","STETTEN","LOWERAUSTRIA",1990,0,0.548552
"7232","STEUERBERG","CARINTHIA",1986,1,0.465946
"7233","STEUERBERG","CARINTHIA",1983,1,0.4576471
"7234","STEUERBERG","CARINTHIA",1994,1,0.3785961
"7235","STEUERBERG","CARINTHIA",1990,1,0.4196532
"7236","STEYR (LAND)","UPPERAUSTRIA",1994,0,0.3435852
"7237","STEYR (LAND)","UPPERAUSTRIA",1986,0,0.408511
"7238","STEYR (LAND)","UPPERAUSTRIA",1983,0,0.455237
"7239","STEYR (LAND)","UPPERAUSTRIA",1990,0,0.4091071
"7240","STEYR (STADT)","UPPERAUSTRIA",1994,0,0.471036
"7241","STEYR (STADT)","UPPERAUSTRIA",1983,0,0.6384811
"7242","STEYR (STADT)","UPPERAUSTRIA",1986,0,0.408511
"7243","STEYR (STADT)","UPPERAUSTRIA",1990,0,0.5507128
"7244","STEYREGG","UPPERAUSTRIA",1990,0,0.4806553
"7245","STEYREGG","UPPERAUSTRIA",1983,0,0.5445007
"7246","STEYREGG","UPPERAUSTRIA",1994,0,0.4247788
"7247","STEYREGG","UPPERAUSTRIA",1986,0,0.5008745
"7248","STINATZ","BURGENLAND",1986,0,0.6474057
"7249","STINATZ","BURGENLAND",1994,0,0.5837054
"7250","STINATZ","BURGENLAND",1990,0,0.6364666
"7251","STINATZ","BURGENLAND",1983,0,0.6421174
"7252","STIWOLL","STYRIA",1983,1,0.4712389
"7253","STIWOLL","STYRIA",1990,1,0.482684
"7254","STIWOLL","STYRIA",1994,1,0.4398249
"7255","STIWOLL","STYRIA",1986,1,0.4789916
"7256","STOCKENBOI","CARINTHIA",1986,1,0.5161002
"7257","STOCKENBOI","CARINTHIA",1990,1,0.4883303
"7258","STOCKENBOI","CARINTHIA",1983,1,0.5530726
"7259","STOCKENBOI","CARINTHIA",1994,1,0.4267281
"7260","STOCKERAU","LOWERAUSTRIA",1986,0,0.5603166
"7261","STOCKERAU","LOWERAUSTRIA",1994,0,0.4310851
"7262","STOCKERAU","LOWERAUSTRIA",1983,0,0.599528
"7263","STOCKERAU","LOWERAUSTRIA",1990,0,0.5429118
"7264","STOCKING","STYRIA",1986,1,0.3352337
"7265","STOCKING","STYRIA",1990,1,0.3381375
"7266","STOCKING","STYRIA",1994,1,0.2781532
"7267","STOCKING","STYRIA",1983,1,0.4063981
"7268","STOOB","BURGENLAND",1994,0,0.5804662
"7269","STOOB","BURGENLAND",1990,0,0.6273429
"7270","STOOB","BURGENLAND",1983,0,0.6375405
"7271","STOOB","BURGENLAND",1986,0,0.6184211
"7272","STRADEN","STYRIA",1990,1,0.2395644
"7273","STRADEN","STYRIA",1983,1,0.2759925
"7274","STRADEN","STYRIA",1986,1,0.2284678
"7275","STRADEN","STYRIA",1994,1,0.1940727
"7276","STRALLEGG","STYRIA",1983,1,0.3519108
"7277","STRALLEGG","STYRIA",1994,1,0.2871517
"7278","STRALLEGG","STYRIA",1990,1,0.3174481
"7279","STRALLEGG","STYRIA",1986,1,0.3192308
"7280","STRANING-GRAFENBERG","LOWERAUSTRIA",1990,0,0.3137255
"7281","STRANING-GRAFENBERG","LOWERAUSTRIA",1994,0,0.2771318
"7282","STRANING-GRAFENBERG","LOWERAUSTRIA",1986,0,0.297479
"7283","STRANING-GRAFENBERG","LOWERAUSTRIA",1983,0,0.3099511
"7284","STRASS/ATTERGAU","UPPERAUSTRIA",1990,0,0.2693333
"7285","STRASS/ATTERGAU","UPPERAUSTRIA",1994,0,0.2144703
"7286","STRASS/ATTERGAU","UPPERAUSTRIA",1986,0,0.2312579
"7287","STRASS/ATTERGAU","UPPERAUSTRIA",1983,0,0.2847682
"7288","STRASS/STEIERMARK","STYRIA",1986,1,0.3217309
"7289","STRASS/STEIERMARK","STYRIA",1983,1,0.3620206
"7290","STRASS/STEIERMARK","STYRIA",1990,1,0.2996219
"7291","STRASS/STEIERMARK","STYRIA",1994,1,0.2846079
"7292","STRASS/STRASSERTALE","LOWERAUSTRIA",1994,0,0.2375691
"7293","STRASS/STRASSERTALE","LOWERAUSTRIA",1983,0,0.3385827
"7294","STRASS/STRASSERTALE","LOWERAUSTRIA",1990,0,0.31458
"7295","STRASS/STRASSERTALE","LOWERAUSTRIA",1986,0,0.3083004
"7296","STRASS/ZILLERTAL","TYROL",1983,1,0.2105263
"7297","STRASS/ZILLERTAL","TYROL",1986,1,0.2300469
"7298","STRASS/ZILLERTAL","TYROL",1994,1,0.1655914
"7299","STRASS/ZILLERTAL","TYROL",1990,1,0.2325581
"7300","STRASSBURG","CARINTHIA",1990,1,0.3493976
"7301","STRASSBURG","CARINTHIA",1986,1,0.3542601
"7302","STRASSBURG","CARINTHIA",1994,1,0.3025641
"7303","STRASSBURG","CARINTHIA",1983,1,0.4105263
"7304","STRASSHOF/NORDBAHN","LOWERAUSTRIA",1986,0,0.6087719
"7305","STRASSHOF/NORDBAHN","LOWERAUSTRIA",1994,0,0.4625493
"7306","STRASSHOF/NORDBAHN","LOWERAUSTRIA",1983,0,0.6679951
"7307","STRASSHOF/NORDBAHN","LOWERAUSTRIA",1990,0,0.5945485
"7308","STRASSWALCHEN","SALZBURG",1990,0,0.3452188
"7309","STRASSWALCHEN","SALZBURG",1986,0,0.3223852
"7310","STRASSWALCHEN","SALZBURG",1994,0,0.2719652
"7311","STRASSWALCHEN","SALZBURG",1983,0,0.3719729
"7312","STRATZING","LOWERAUSTRIA",1994,0,0.2400881
"7313","STRATZING","LOWERAUSTRIA",1986,0,0.2433581
"7314","STRATZING","LOWERAUSTRIA",1990,0,0.2756696
"7315","STRATZING","LOWERAUSTRIA",1983,0,0.2991361
"7316","STREM","BURGENLAND",1983,0,0.2297297
"7317","STREM","BURGENLAND",1994,0,0.2273201
"7318","STREM","BURGENLAND",1990,0,0.2295082
"7319","STREM","BURGENLAND",1986,0,0.215526
"7320","STRENGBERG","LOWERAUSTRIA",1986,0,0.3057851
"7321","STRENGBERG","LOWERAUSTRIA",1994,0,0.2662912
"7322","STRENGBERG","LOWERAUSTRIA",1983,0,0.3275602
"7323","STRENGBERG","LOWERAUSTRIA",1990,0,0.3258165
"7324","STRENGEN","TYROL",1990,1,0.3632353
"7325","STRENGEN","TYROL",1986,1,0.3277074
"7326","STRENGEN","TYROL",1983,1,0.3866279
"7327","STRENGEN","TYROL",1994,1,0.3260553
"7328","STROBL","SALZBURG",1983,0,0.3901699
"7329","STROBL","SALZBURG",1986,0,0.3799766
"7330","STROBL","SALZBURG",1994,0,0.3219293
"7331","STROBL","SALZBURG",1990,0,0.3595092
"7332","STROHEIM","UPPERAUSTRIA",1983,0,0.1724138
"7333","STROHEIM","UPPERAUSTRIA",1986,0,0.1597938
"7334","STROHEIM","UPPERAUSTRIA",1990,0,0.178125
