voter.id,treatment,victim.status,ge2000,ge2002,fam.members,age,party,sex,pct.white,median.income
41332,0,3,N,0,1,27,D,M,0.746439,82834
41333,0,3,Y,0,1,20,N,M,0.522963,67563
41334,0,3,Y,1,1,65,D,M,0.86893,61829
41335,0,3,Y,0,2,32,D,M,0.589603,85945
41336,0,3,Y,0,1,30,D,F,0.142598,27386
41337,0,3,N,0,2,31,D,F,0.938155,168192
41338,0,3,N,0,2,28,N,M,0.75483,48553
41339,0,3,N,0,1,30,N,M,0.857264,32813
41340,0,3,Y,1,1,30,D,M,0.078939,35646
41341,0,3,Y,0,1,52,D,F,0.866648,70827
41342,0,3,Y,0,1,22,D,F,0.030968,33860
41343,0,3,N,0,2,22,N,F,0.888112,62905
41344,0,3,N,0,1,25,N,M,0.877657,64865
41345,0,3,Y,1,2,29,D,F,0.875403,72029
41346,0,3,Y,1,1,43,D,F,0.764227,66154
41347,0,3,Y,0,2,25,N,F,0.791201,70478
41348,1,3,Y,0,1,35,N,M,0.763285,52161
41349,1,3,N,0,1,25,D,F,0.812339,105365
41350,0,3,Y,1,2,50,D,F,0.682987,46250
41351,0,3,N,0,1,19,N,M,0.778361,63929
41352,0,3,Y,1,2,41,D,F,0.932967,200001
41353,0,3,N,1,2,29,D,M,0.686381,50426
41354,0,3,N,0,1,25,N,M,0.75483,48553
41355,0,3,N,0,2,26,N,M,0.821903,70313
41355,0,3,N,0,2,26,N,M,0.821903,70313
41356,0,3,Y,0,1,42,D,M,0.791998,80251
41357,0,3,N,0,1,58,N,F,0.882905,54500
41358,0,3,Y,1,1,39,D,F,0.710908,52150
41359,0,3,Y,0,1,36,D,M,0.842466,66667
41360,1,3,Y,1,3,57,D,F,0.01682,14421
41361,0,3,Y,1,2,29,D,M,0.75483,48553
41362,0,3,N,0,2,32,N,F,0.898679,62534
41363,0,3,N,0,2,30,N,F,0.940623,73125
41364,0,3,N,0,1,47,D,F,0.890463,66887
41365,0,3,Y,0,2,20,D,F,0.7135,55039
41366,0,3,Y,0,1,35,D,F,0.791201,70478
41367,0,3,Y,0,1,24,D,F,0.744308,58208
41368,0,3,Y,0,1,19,N,F,0.856441,59189
41369,0,3,Y,1,1,47,N,F,0.892724,165544
41370,0,3,Y,0,3,30,D,F,0.819778,78604
41371,0,3,Y,1,3,19,D,M,0.096148,26870
41372,0,2,N,0,3,19,D,M,0.854499,68972
41373,0,2,N,0,3,21,N,F,0.854499,68972
41374,0,3,N,0,1,24,N,M,0,13388
41375,0,3,N,0,1,64,N,M,0,23185
41376,0,2,N,0,3,24,D,F,0.878344,60528
41377,1,3,Y,0,1,20,D,F,0.039726,30804
41378,0,3,N,0,1,24,N,F,0.011919,15556
41379,0,3,N,0,1,39,D,F,0.717846,107611
41380,0,3,Y,1,1,91,D,F,0.890463,66887
41381,0,3,Y,0,2,25,D,F,0.492169,81945
41382,0,3,N,0,4,35,N,M,0.821368,71637
41383,0,3,N,0,2,37,N,M,0.823902,87056
41384,0,3,Y,0,2,27,D,F,0.744308,58208
41385,0,3,N,0,1,41,D,F,0.256291,12969
41386,0,3,Y,1,1,20,D,F,0.078939,35646
41387,0,3,Y,1,1,37,N,F,0.924701,64200
41388,0,3,N,0,1,29,N,M,0.717846,107611
41389,0,3,N,0,1,30,N,F,0.741055,65000
41390,1,3,Y,0,1,34,D,M,0.932967,200001
41391,0,3,N,0,3,61,N,M,0.125607,37167
41392,0,3,N,0,1,45,N,F,0.607686,59107
41393,0,3,Y,0,1,26,N,M,0.764227,66154
41394,0,3,Y,0,2,25,N,M,0.896033,41607
41395,1,3,N,0,2,49,D,M,0.300914,16476
41396,0,3,N,0,1,40,D,F,0.244715,40048
41397,0,3,N,0,2,22,N,F,0.924603,38472
41398,1,3,Y,0,2,22,N,F,0.854499,68972
41399,0,3,N,0,2,48,D,M,0.887472,56824
41400,0,3,Y,0,1,56,D,M,0.716999,46944
41401,1,3,N,0,2,22,N,F,0.860572,64222
41402,0,3,Y,1,1,44,N,F,0.854753,76191
41403,0,3,N,0,1,27,D,F,0.457627,47030
41404,1,3,N,0,1,50,D,M,0.020185,24573
41405,0,2,N,0,1,32,D,M,0.866124,71325
41406,0,3,N,0,1,32,D,M,0.866648,70827
41407,0,3,Y,0,2,36,N,M,0.878344,60528
41408,0,3,N,0,2,37,N,F,0.878344,60528
41409,0,2,N,0,1,26,D,F,0.548973,47727
41410,0,3,N,0,2,53,D,M,0.042958,33214
41411,0,3,Y,1,1,46,N,M,0.034929,31393
41412,0,2,Y,0,3,28,D,M,0.866787,61017
41413,0,3,N,0,2,37,N,F,0.831762,40625
41414,0,3,Y,0,2,24,D,M,0.524972,59792
41415,0,3,N,0,1,28,N,M,0.928062,67806
41416,0,3,N,1,3,20,N,F,0.685586,32188
41417,1,3,Y,0,3,39,N,F,0.700612,51525
41418,0,3,Y,1,1,62,D,F,0.020386,60000
41419,0,3,Y,0,3,30,N,M,0.819778,78604
41420,0,2,Y,1,1,45,D,F,0.823461,50417
41421,0,3,N,0,1,48,D,M,0.053299,36250
41422,0,3,N,0,2,52,D,M,0.610515,53207
41423,0,3,N,0,1,47,D,F,0.456054,46378
41424,1,3,N,0,1,75,D,M,0.926342,53000
41425,0,3,Y,0,1,65,D,F,0.287905,35000
41426,0,3,N,0,1,20,N,F,0.066866,50987
41427,0,3,Y,1,1,39,N,M,0.589123,49962
41428,0,3,Y,0,2,19,N,F,0.860572,64222
41429,0,3,Y,0,3,31,D,F,0.764535,60139
41430,0,3,N,0,2,22,N,M,0.903746,75666
41431,0,3,Y,0,2,38,N,F,0.801636,75086
41432,0,3,Y,1,2,48,D,F,0.894785,61024
41433,0,3,N,0,1,64,D,F,0.598025,29201
41434,0,3,Y,1,2,40,D,F,0,23185
41435,0,3,Y,0,1,71,D,F,0.679152,54375
41436,0,3,N,0,1,63,D,M,0.464928,53031
41437,1,3,N,0,1,61,D,M,0.009302,29167
41438,0,3,N,0,1,31,N,F,0.847502,68021
41439,0,3,Y,0,3,19,D,F,0.944196,56607
41440,0,3,N,0,1,20,D,F,0.095918,27128
41441,0,3,Y,0,2,20,N,M,0.769776,54896
41442,0,3,Y,1,4,21,N,M,0.961637,77931
41443,0,3,N,0,3,19,N,M,0.7135,55039
41444,0,3,N,0,1,25,D,F,0.07494,65163
41445,0,3,N,0,2,29,N,M,0.82572,65357
41446,0,3,N,0,1,30,D,F,0.877657,64865
41447,0,3,N,0,1,33,D,F,0.923008,72105
41448,0,2,Y,1,2,22,D,F,0.664717,46471
41449,0,3,N,0,2,24,N,F,0.457627,47030
41450,0,2,Y,1,1,20,D,F,0.346669,32135
41451,0,3,N,0,1,22,N,M,0.903896,52163
41452,0,3,N,0,2,27,N,M,0.821368,71637
41453,0,3,N,0,1,31,D,F,0.2,37727
41454,0,3,N,0,2,26,N,F,0.320251,30227
41455,1,3,N,0,3,61,N,F,0.652004,35000
41456,0,3,Y,0,1,31,D,F,0.816065,58281
41457,1,2,N,0,3,28,D,F,0.009302,29167
41458,0,3,Y,1,1,24,D,M,0.427198,41781
41459,1,2,N,0,3,26,D,F,0.009302,29167
41460,0,3,N,1,2,23,N,M,0.854531,59226
41461,0,3,N,0,1,28,N,M,0.87576,77070
41462,0,3,Y,1,3,62,N,F,0.902632,83156
41463,1,3,Y,1,2,21,D,M,0.004382,19762
41464,0,3,N,0,2,22,N,M,0.69884,60382
41465,0,3,N,0,2,22,N,F,0.929666,71314
41466,1,3,N,0,2,57,D,M,0.577887,21917
41467,0,3,N,0,2,27,D,M,0.429352,28854
41468,0,3,Y,0,2,39,N,F,0.912656,65526
41469,0,3,Y,0,3,89,D,F,0.012474,25172
41470,0,3,Y,1,3,69,D,F,0.012474,25172
41471,0,3,N,0,2,53,D,F,0.350529,36912
41472,0,3,N,0,1,54,D,F,0.630616,44000
41473,0,3,Y,1,1,33,N,M,0.861556,77156
41474,0,3,N,0,1,30,N,M,0.440201,35040
41475,0,3,N,0,1,26,N,M,0.534466,34107
41476,0,3,N,0,2,36,N,F,0.460492,57500
41477,0,3,Y,1,3,19,N,F,0.894231,38950
41478,0,3,Y,1,3,48,N,F,0.755629,35820
41479,1,3,N,0,2,31,D,F,0.771182,34453
41480,0,3,Y,0,2,29,N,F,0.750611,65917
41481,0,3,Y,0,2,31,D,M,0.750611,65917
41482,0,3,Y,1,1,27,N,F,0.41421,54028
41483,0,3,Y,0,2,31,D,F,0.766783,57599
41484,1,3,Y,1,2,48,D,F,0.810236,76637
41485,0,3,Y,1,1,22,D,F,0.840125,58717
41486,0,3,N,0,1,33,D,F,0.020386,60000
41487,0,3,Y,0,1,20,D,F,0.023764,14519
41488,0,3,N,0,2,26,D,M,0.081545,26821
41489,0,3,N,0,1,22,N,F,0.912656,65526
41490,0,3,N,0,4,49,D,F,0.020386,60000
41490,0,3,N,0,4,49,D,F,0.020386,60000
41491,0,3,Y,1,1,47,D,F,0.717508,40700
41492,0,3,N,0,1,27,N,M,0.142598,27386
41493,0,3,N,1,1,28,D,M,0.894231,38950
41494,0,3,N,0,2,85,D,F,0.063149,32813
41495,0,3,Y,1,3,62,N,M,0.536357,52321
41496,0,3,Y,1,3,57,N,F,0.536357,52321
41497,0,3,Y,0,1,21,N,F,0.039826,12426
41498,0,3,Y,0,3,42,N,F,0.845192,68594
41499,1,3,N,0,2,33,D,F,0.096148,26870
41499,0,3,N,0,2,33,D,F,0.096148,26870
41500,0,3,N,0,1,44,D,M,0.003895,28015
41501,0,3,N,0,2,51,D,M,0.05588,71728
41502,0,3,Y,1,1,24,N,F,0.78098,58125
41503,0,3,N,0,1,27,N,F,0.929666,71314
41504,0,3,N,0,1,69,D,M,0.020185,24573
41505,0,3,N,0,2,57,D,F,0.733129,51944
41506,0,3,N,0,3,24,N,M,0.271838,38996
41507,1,3,N,0,2,46,N,F,0.001842,9548
41508,0,3,Y,1,1,33,D,F,0.701043,57500
41509,0,3,N,0,1,55,D,F,0.768697,36985
41510,0,3,Y,1,2,36,D,F,0.457627,47030
41511,0,3,N,0,2,54,D,M,0.664995,51588
41512,0,3,Y,1,2,53,D,M,0.004888,28018
41513,0,3,N,0,2,38,N,M,0.887472,56824
41514,1,3,Y,1,1,48,D,F,0,17019
41515,0,3,N,0,1,60,D,M,0.729954,85558
41516,0,3,N,0,1,28,D,F,0.132305,31656
41517,0,3,N,0,2,39,D,F,0.096148,26870
41518,0,3,N,0,2,67,N,M,0.887472,56824
41519,1,3,Y,0,2,45,D,M,0.545153,26932
41520,0,3,Y,1,1,43,D,M,0.872363,61000
41521,0,3,N,0,2,29,N,M,0.766783,57599
41522,0,3,N,0,1,47,D,F,0.589123,49962
41523,0,2,Y,0,1,35,N,M,0.69884,60382
41524,0,3,Y,0,2,30,N,F,0.649425,33286
41525,0,3,N,0,1,24,N,F,0.913455,178269
41526,0,3,N,0,1,22,N,F,0.016966,14286
41527,0,3,Y,0,2,66,D,F,0.003572,10372
41528,0,3,N,0,1,27,N,M,0.649425,33286
41529,0,3,N,0,1,46,N,M,0.39714,50263
41530,0,3,Y,1,1,60,N,M,0.328777,42439
41531,0,3,N,0,4,26,D,F,0.086483,42679
41532,0,3,N,0,2,20,D,M,0.534466,34107
41533,1,3,N,0,1,19,D,M,0.006849,19750
41534,0,3,Y,1,1,41,N,M,0.866648,70827
41535,0,3,N,0,2,29,N,F,0.729862,42679
41536,0,3,Y,0,2,30,N,F,0.271838,38996
41537,0,3,Y,0,4,20,D,F,0.752682,32670
41538,0,2,Y,0,1,39,N,M,0.096277,71875
41539,0,3,N,0,1,30,N,F,0.040318,27452
41540,0,3,Y,0,2,34,N,F,0.66634,70114
41541,0,3,N,0,2,41,D,M,0.677948,71116
41542,0,3,Y,0,2,19,D,F,0.845192,68594
41543,0,3,N,0,2,50,N,F,0.892724,165544
41544,0,3,N,0,1,29,N,F,0.809091,47984
41545,0,3,Y,1,2,39,N,F,0.579262,37500
41546,0,3,N,0,1,22,N,M,0,11985
41547,0,3,N,0,2,50,N,M,0.13641,31094
41548,0,3,N,0,2,23,N,F,0.05059,29750
41549,0,3,N,0,1,22,N,M,0.503609,40208
41550,0,3,Y,0,2,82,N,F,0.778075,42444
41551,0,3,Y,1,4,20,D,M,0.68284,81756
41552,0,3,N,0,1,27,D,M,0.885746,88283
41553,0,3,N,0,2,19,D,F,0.686002,31458
41554,0,3,Y,0,4,29,D,F,0.622432,30119
41555,0,3,Y,0,1,60,D,F,0.928021,61833
41556,0,3,N,0,2,33,N,M,0.717846,107611
41557,1,3,N,0,2,38,N,M,0.928697,37143
41558,0,3,N,0,2,34,N,M,0.599923,63977
41559,1,3,Y,0,2,37,N,F,0.928697,37143
41560,0,3,N,0,1,39,N,M,0.761671,45703
41561,0,3,N,0,1,79,N,F,0.697674,50132
41562,0,3,N,0,1,25,D,F,0.414966,63807
41563,0,3,Y,0,7,19,D,F,0.526473,34727
41564,0,3,Y,1,2,61,D,F,0.569353,50000
41565,1,3,N,0,1,30,D,M,0.229388,37551
41566,0,3,N,0,4,19,N,F,0.173554,50769
41567,0,3,N,0,1,68,D,F,0.684962,38889
41568,0,3,N,1,4,62,D,M,0.622432,30119
41569,1,3,Y,0,2,21,D,F,0.502901,42652
41570,0,3,N,0,2,20,N,F,0.76652,47353
41571,1,2,Y,0,4,19,N,F,0.771182,34453
41572,0,3,N,0,2,19,N,M,0.69371,41346
41573,0,3,N,0,1,50,D,M,0.372365,40987
41574,0,3,N,1,2,38,D,F,0.666016,40117
41575,0,3,Y,0,1,21,D,F,0.657573,40804
41576,1,3,Y,1,2,65,D,M,0.569353,50000
41577,1,3,Y,0,1,48,D,M,0.851852,33278
41578,0,3,Y,1,2,71,D,M,0.710908,52150
41579,1,3,N,0,1,40,D,M,0.439299,41098
41580,0,3,N,0,1,29,N,F,0.376365,40927
41581,0,3,Y,0,2,53,N,M,0.801636,75086
41582,0,3,N,1,1,62,D,F,0.649664,47614
41583,0,3,Y,0,3,20,D,F,0.25913,61771
41584,0,3,Y,1,1,61,D,F,0.716981,33472
41585,0,3,Y,1,1,40,D,F,0.006066,25417
41586,1,3,Y,0,2,64,D,M,0.034929,31393
41587,0,3,Y,0,1,52,N,M,0.440687,41189
41588,1,3,N,0,3,45,N,M,0.420971,44808
41589,0,3,Y,0,1,30,N,M,0.774762,67067
41590,0,3,N,0,1,32,N,F,0.740741,179894
41591,1,3,N,0,1,48,D,M,0.505738,46354
41592,0,3,Y,1,2,38,N,M,0.859375,31731
41593,0,3,Y,1,1,76,D,F,0,27241
41594,1,2,Y,1,3,54,D,M,0.009302,29167
41595,0,3,N,0,1,26,N,F,0.707792,36065
41596,0,3,N,0,1,72,D,F,0.736992,47019
41597,0,3,N,0,2,28,N,F,0.793413,52563
41598,1,3,N,0,2,19,D,F,0.544822,51463
41599,0,3,Y,0,2,30,D,M,0.387248,31003
41600,0,2,Y,0,1,41,D,F,0.06045,26194
41601,0,3,Y,0,1,38,D,F,0.810236,76637
41602,0,3,N,0,1,70,N,F,0.319267,16919
41603,0,3,N,0,2,28,N,F,0.589603,85945
41604,1,3,N,0,2,68,N,M,0.369306,37083
41605,0,3,N,0,2,38,D,M,0.013466,12283
41606,0,3,N,0,1,19,N,M,0,9876
41607,0,3,N,0,1,34,N,F,0.710908,52150
41608,0,3,N,0,1,55,D,F,0.43795,29000
41609,0,3,N,0,1,27,D,M,0.677948,71116
41610,0,3,N,0,6,19,D,F,0.551432,39327
41610,0,3,N,0,6,19,D,F,0.551432,39327
41611,0,3,N,0,2,19,N,M,0.346669,32135
41612,0,3,Y,0,2,19,D,M,0.901849,20179
41613,0,3,N,0,2,19,D,M,0.346669,32135
41614,1,3,N,0,2,77,D,F,0.763285,52161
41615,0,3,N,0,1,35,N,M,0.589603,85945
41616,0,3,N,0,1,75,N,M,0.641561,31447
41617,0,3,N,0,1,31,D,F,0.666667,63194
41618,0,3,N,0,1,24,N,F,0.800366,39506
41619,0,3,Y,1,1,35,N,F,0.866648,70827
41620,0,3,N,0,1,37,D,F,0.015543,29091
41621,0,3,Y,1,2,38,N,M,0.888112,62905
41622,0,3,N,0,1,37,D,F,0.113001,44464
41623,0,3,N,1,1,31,N,M,0.051571,44115
41624,0,3,N,0,1,64,N,M,0.779741,58056
41625,0,3,N,0,2,20,D,F,0,25743
41626,0,3,Y,1,1,29,D,F,0.626386,55125
41627,0,3,Y,0,2,59,N,M,0.800366,39506
41628,0,3,Y,0,1,31,N,F,0.457627,47030
41629,0,3,N,0,1,22,D,F,0.018256,25543
41630,0,3,N,0,1,32,D,M,0.041992,22778
41631,0,3,N,0,1,40,D,F,0.268208,45329
41632,0,3,N,0,1,20,D,F,0.021967,17083
41633,1,3,Y,0,1,53,N,M,0.606931,63672
41634,0,3,N,0,1,19,N,F,0.749141,52625
41635,0,3,Y,1,2,28,N,F,0.764535,60139
41636,0,3,N,0,2,42,D,F,0.563406,77105
41637,0,3,N,0,2,20,D,F,0.696038,35865
41638,0,2,N,0,3,22,N,F,0.769565,41000
41639,0,3,Y,1,1,41,D,M,0.413408,63214
41640,0,3,N,0,2,33,N,F,0.873043,67000
41641,0,3,Y,1,3,67,N,M,0.55959,40349
41642,0,2,Y,0,1,32,N,F,0.856415,55931
41643,0,3,Y,1,2,36,N,F,0.888112,62905
41644,0,3,N,0,1,32,N,F,0.943726,51818
41645,0,3,Y,0,1,27,D,M,0.13641,31094
41646,0,3,N,0,2,32,N,F,0.989784,55100
41647,0,3,N,0,1,21,D,M,0.7135,55039
41648,1,3,Y,1,3,22,D,M,0.453947,40000
41649,0,3,N,0,3,27,D,M,0.013934,13325
41650,0,3,N,0,3,55,N,F,0.903352,79733
41651,0,3,N,0,2,24,N,M,0.960076,69125
41652,0,3,N,0,2,21,N,F,0.854499,68972
41653,0,3,N,0,1,20,D,F,0.86,65288
41654,1,3,N,0,1,32,D,F,0.01682,14421
41655,1,3,Y,0,1,19,D,F,0.590035,60272
41656,0,3,N,1,4,21,D,F,0.903352,79733
41657,1,3,N,0,1,34,N,F,0.381179,28229
41658,0,2,N,0,1,30,D,F,0.80675,62750
41659,1,3,N,0,1,21,D,M,0.319267,16919
41660,0,3,Y,0,1,23,D,M,0.145809,27611
41661,0,3,N,0,1,62,D,F,0.024773,18125
41662,0,3,N,0,1,84,N,F,0.611497,41316
41663,0,3,N,0,2,23,D,F,0.018725,13668
41664,0,3,N,1,4,21,D,F,0.01537,15500
41665,0,3,N,0,2,43,N,F,0.563406,77105
41666,0,3,Y,0,2,19,D,F,0.17848,32566
41667,0,3,Y,0,1,41,D,M,0.533168,42276
41668,0,3,N,0,1,47,N,F,0.856441,59189
41669,0,3,Y,0,2,33,D,F,0.012694,29375
41670,0,3,Y,0,2,42,D,F,0.505738,46354
41671,0,3,N,0,2,31,N,M,0.903444,65795
41672,0,3,Y,0,1,20,N,M,0.039826,12426
41673,0,3,N,1,1,34,N,F,0.892934,76656
41674,0,3,Y,1,2,30,N,F,0.80675,62750
41675,0,3,Y,0,1,46,D,M,0.836662,41343
41676,0,2,Y,0,4,22,D,F,0.100598,22070
41677,0,3,N,0,1,26,N,M,0.866124,71325
41678,0,3,N,0,1,66,N,F,0.250741,28153
41679,0,3,N,0,2,41,N,M,0.812166,60589
41680,0,3,N,0,2,37,D,M,0.734266,82511
41681,0,3,Y,1,2,22,D,F,0.096148,26870
41682,1,3,N,0,2,23,D,F,0.826366,61740
41683,0,3,Y,0,1,60,D,F,0.871025,64306
41684,0,2,Y,0,1,30,D,F,0.513148,45855
41685,0,3,Y,0,1,23,D,M,0.099757,27344
41686,0,3,N,0,1,47,N,M,0.898679,62534
41687,1,3,Y,1,2,20,N,M,0.047478,21432
41688,0,3,Y,1,2,62,D,F,0.657337,34464
41689,0,3,N,0,1,32,N,F,0.908497,106164
41690,0,3,N,0,1,19,D,M,0.033043,26118
41691,0,3,N,0,1,29,N,M,0.858516,50357
41692,1,3,N,0,3,49,N,F,0.420971,44808
41693,1,3,Y,1,4,33,N,F,0.22807,56944
41694,0,3,N,0,1,40,N,F,0.519189,43750
41695,0,3,Y,0,2,20,N,M,0.906174,54750
41696,0,3,Y,0,1,46,D,M,0.356185,37083
41697,0,3,N,0,1,27,D,M,0.095178,34276
41698,1,3,N,0,1,33,D,M,0.381179,28229
41699,0,2,Y,0,1,66,N,F,0.042958,33214
41700,0,3,N,0,1,51,N,F,0.652404,35515
41701,0,3,N,0,1,25,D,F,0.142598,27386
41702,0,3,Y,0,1,25,D,M,0.92623,24167
41703,0,3,Y,1,2,52,N,F,0.890463,66887
41704,0,3,N,0,1,64,D,F,0.599226,28438
41705,0,3,N,0,2,61,D,F,0.800366,39506
41706,0,3,N,0,2,33,N,M,0.866648,70827
41707,0,3,N,0,2,29,D,F,0.970497,130696
41708,0,3,Y,0,1,37,N,M,0.746439,82834
41709,1,2,N,0,1,48,N,F,0.020185,24573
41710,0,3,Y,1,2,43,D,M,0.666016,40117
41711,0,3,N,0,4,22,D,F,0.009069,11185
41712,0,3,N,0,2,36,N,F,0.66634,70114
41713,1,2,Y,1,1,31,N,F,0.712557,77309
41714,1,3,N,0,2,19,N,F,0.093363,35938
41715,0,3,N,0,1,23,N,M,0.457627,47030
41716,0,3,N,0,2,19,N,F,0.412744,49479
41717,0,3,N,0,3,22,N,F,0.425641,35625
41718,0,3,Y,0,1,70,D,F,0.560718,65580
41719,0,3,Y,0,1,40,N,M,0,22153
41720,0,3,N,0,2,26,D,F,0.744308,58208
41721,0,3,N,0,1,42,N,M,0.460492,57500
41722,0,3,Y,1,1,73,D,F,0.630616,44000
41723,0,3,N,0,4,22,D,F,0.536357,52321
41724,0,3,N,0,4,20,D,F,0.536357,52321
41725,0,3,Y,1,2,33,N,F,0.873043,67000
41726,1,3,N,0,2,27,N,M,0.289107,39777
41727,0,3,N,0,1,48,D,M,0.109967,54233
41728,0,3,N,0,2,23,D,F,0,10653
41729,0,3,Y,1,1,39,D,F,0.354856,51944
41730,0,3,Y,0,1,21,D,M,0,49152
41731,0,3,N,0,2,55,D,M,0.06555,47012
41732,0,3,N,0,1,22,N,M,0.553272,35943
41733,0,3,Y,1,1,57,N,M,0.131051,35662
41734,0,3,N,0,2,20,D,M,0.899911,43967
41735,0,3,Y,1,2,81,N,M,0.346669,32135
41736,0,3,N,1,1,58,N,F,0.854586,47692
41737,0,3,N,0,2,35,D,F,0.785291,90553
41738,0,3,Y,0,1,49,D,F,0.580796,42255
41739,0,3,N,0,2,31,D,F,0.938155,168192
41740,0,3,Y,1,2,43,N,M,0.908057,82406
41741,0,3,Y,0,1,33,D,F,0.888112,62905
41742,0,3,N,0,2,51,N,F,0.794296,64783
41743,0,3,N,0,4,57,N,F,0.889011,74135
41743,0,3,N,0,4,57,N,F,0.889011,74135
41744,0,3,Y,1,3,39,N,M,0.579262,37500
41745,0,3,Y,1,3,36,N,F,0.579262,37500
41746,0,3,N,1,1,32,N,M,0.69884,60382
41747,0,3,Y,0,1,40,N,M,0.473944,40491
41748,0,3,N,0,1,32,D,F,0.686002,31458
41749,0,3,Y,0,1,28,N,M,0.519189,43750
41750,1,3,N,0,1,69,D,F,0.041115,41929
41751,0,3,Y,1,3,37,N,M,0.579262,37500
41752,0,3,N,0,1,39,N,F,0.429073,51250
41753,1,2,N,0,3,20,D,M,0.608911,73125
41754,0,3,Y,1,2,21,N,M,0.42573,54458
41755,0,3,Y,1,3,23,N,M,0.818182,56932
41756,0,3,N,0,2,50,D,F,0.686002,31458
41757,0,3,N,0,2,35,D,F,0.111852,51528
41758,0,3,N,0,2,39,N,M,0.869714,17750
41759,0,3,Y,1,1,78,N,F,0.880403,81829
41760,0,3,N,0,2,19,D,F,0.641026,27656
41761,0,3,N,0,1,27,D,F,0.84203,71823
41762,0,3,N,0,3,40,D,F,0.028459,16850
41763,0,3,Y,1,2,19,N,M,0.487273,33269
41764,1,3,Y,1,1,58,D,M,0.170648,90502
41765,0,3,Y,1,1,73,D,M,0.346669,32135
41766,0,3,N,0,3,19,D,F,0.430622,42734
41767,0,3,Y,0,2,19,D,F,0,17019
41768,0,3,Y,0,1,48,N,F,0.743161,66875
41769,1,3,N,0,2,69,D,M,0.108024,40205
41770,0,3,Y,0,2,33,N,F,0.74618,47604
41771,0,2,N,0,4,19,D,F,0.930631,42682
41772,1,3,N,0,1,25,N,F,0.778378,50125
41773,0,3,N,0,1,27,D,F,0.03882,31250
41774,0,3,N,0,1,39,D,M,0.734266,82511
41775,0,3,N,0,1,55,N,F,0.173385,35469
41776,0,3,Y,0,2,40,D,F,0,23583
41777,0,3,N,0,1,39,D,M,0.665254,50924
41778,1,3,Y,1,3,75,D,M,0.961783,40357
41779,0,3,N,0,2,30,N,F,0.736878,56382
41780,0,3,Y,1,2,53,D,F,0.809458,65893
41781,0,3,N,0,1,41,N,F,0.040318,27452
41782,0,3,N,0,3,19,N,M,0.03338,32857
41783,0,3,N,0,1,37,D,F,0.570125,55446
41784,0,3,N,0,1,22,N,M,0.768697,36985
41785,0,3,Y,1,1,36,D,M,0.383024,39531
41786,0,3,N,0,1,19,D,M,0.0553,24552
41787,0,3,Y,0,1,38,N,F,0.818659,70900
41788,0,3,N,0,2,53,N,F,0.7135,55039
41789,1,3,N,0,1,28,N,M,0.735234,53750
41790,0,3,Y,1,1,59,D,F,0.016751,20020
41791,0,3,N,0,1,30,N,F,0.804835,73250
41792,0,3,Y,0,1,27,N,F,0.84203,71823
41793,0,3,Y,0,2,32,D,F,0.778527,55560
41794,1,3,N,0,2,30,D,M,0.735234,53750
41795,0,3,N,0,1,25,D,F,0.899386,84943
41796,0,3,Y,1,1,28,N,F,0.878344,60528
41797,0,3,N,0,2,19,N,F,0.924284,83740
41798,1,2,N,0,6,19,D,F,0.928062,67806
41799,1,3,N,0,2,41,N,F,0.898679,62534
41800,1,3,N,0,2,49,N,M,0.898679,62534
41801,0,2,N,0,1,23,N,M,0.824887,52222
41802,0,3,N,0,1,38,N,F,0.41421,54028
41803,0,3,N,0,3,47,N,F,0.689034,57500
41804,0,3,N,0,2,48,D,F,0.437224,51867
41805,0,3,Y,0,1,40,D,F,0.92386,63222
41806,0,3,N,0,1,24,D,F,0.627966,58619
41807,0,3,N,0,3,49,N,M,0.689034,57500
41808,0,3,N,0,3,20,N,M,0.689034,57500
41809,0,3,Y,1,1,27,D,F,0.878344,60528
41810,0,2,Y,0,1,26,D,F,0,32794
41811,0,2,Y,1,3,19,D,M,0.836195,67016
41812,0,3,N,0,2,28,N,F,0.811905,85105
41813,0,3,N,0,2,44,D,F,0.101628,30588
41814,0,3,N,0,2,23,D,F,0.610515,53207
41815,0,3,Y,1,3,25,N,F,0.854753,76191
41816,0,3,N,0,1,49,D,F,0.610515,53207
41817,0,3,Y,0,1,25,D,F,0.457627,47030
41818,1,2,N,0,1,28,D,F,0.487897,46806
41819,0,3,N,0,2,28,D,M,0.86011,89156
41820,1,3,N,0,1,39,N,F,0.589603,85945
41821,0,2,N,0,2,22,D,F,0.916379,166800
41822,0,3,N,0,1,37,D,F,0.892934,76656
41823,0,3,Y,1,2,31,D,F,0.80675,62750
41824,0,3,Y,0,1,39,N,F,0.258566,51979
41825,0,3,N,0,1,28,D,M,0.563948,36200
41826,0,3,N,0,1,41,N,M,0.761671,45703
41827,0,3,N,0,1,48,N,F,0.870031,72569
41828,0,3,Y,1,1,85,D,F,0.533283,67212
41829,0,3,Y,1,2,53,D,M,0.096277,71875
41830,1,3,Y,0,2,28,N,F,0.108024,40205
41831,0,3,N,0,1,21,N,M,0.801636,75086
41832,0,3,N,0,1,73,N,F,0.753582,49816
41833,0,3,N,0,1,43,D,F,0.892934,76656
41834,0,3,Y,1,1,44,N,M,0.830189,60451
41835,0,3,Y,0,2,55,N,F,0.271838,38996
41836,0,3,Y,0,2,56,N,M,0.271838,38996
