treatment,victim.status,voted_2000,voted_2002,fam.members,age,party,sex,pct.white,median.income
0,3,N,0,1,32,N,M,0.174751,62716
0,3,Y,0,1,22,D,F,0.778527,55560
0,3,N,0,1,48,D,F,0.761394,59773
0,3,N,0,1,35,N,F,0.119588,16473
0,3,N,0,2,30,D,M,0.111852,51528
0,3,N,0,2,60,D,F,0.033402,39426
0,3,N,0,3,23,N,M,0.07494,65163
1,3,N,0,1,37,D,M,0.328777,42439
0,2,N,0,1,55,D,M,0.106287,31250
0,3,N,0,1,48,D,F,0.109967,54233
1,3,N,0,1,32,N,M,0.016751,20020
1,3,Y,0,1,42,D,F,0.22807,56944
0,3,N,0,1,41,N,M,0.29057,33375
0,3,N,0,1,39,D,F,0.487897,46806
1,3,Y,0,1,25,D,M,0.181273,26293
0,3,N,0,2,31,N,M,0.744308,58208
1,3,N,0,1,29,N,M,0.599923,63977
1,3,Y,0,1,52,N,F,0.085737,31250
0,3,Y,0,2,22,N,F,0.081545,26821
1,3,Y,0,2,22,D,M,0.07457,29297
0,2,N,0,1,36,D,F,0.764227,66154
0,3,N,0,1,31,N,M,0.826422,65982
0,3,Y,0,2,45,D,M,0.866124,71325
0,3,N,0,3,22,N,F,0.961637,77931
0,3,N,0,4,22,D,F,0.898679,62534
0,3,N,0,1,41,N,F,0,32143
0,3,N,0,1,29,D,M,0.603175,51250
0,3,N,0,2,27,D,M,0.464928,53031
0,2,Y,0,3,25,N,M,0.985437,39000
0,3,N,0,1,68,D,M,0.040657,37286
0,3,Y,1,2,62,D,F,0.866124,71325
0,3,Y,1,2,48,D,M,0.203694,52614
0,3,N,0,4,29,D,M,0.977568,52260
0,3,N,0,1,23,N,M,0.081545,26821
0,3,N,1,2,82,N,M,0.594352,31571
0,3,N,0,1,26,D,M,0.919505,60926
1,3,N,0,1,28,D,M,0.533233,49643
0,3,Y,0,2,36,D,M,0.723008,79315
0,3,N,0,2,49,N,F,0.866124,71325
0,3,N,0,1,32,D,F,0.791998,80251
1,3,Y,1,2,45,D,F,0.464928,53031
0,3,N,0,1,27,D,M,0.01318,30427
0,3,Y,0,1,45,D,F,0.723008,79315
0,3,Y,0,1,37,N,F,0.717846,107611
0,2,Y,0,1,51,D,F,0.013934,13325
0,3,N,0,1,51,D,M,0.664785,80685
0,3,Y,0,2,54,N,F,0.985417,71875
0,3,N,0,1,64,D,M,0.876383,37619
0,3,N,0,2,63,N,M,0.985417,71875
0,3,Y,0,4,70,D,M,0.764356,61902
0,3,Y,0,2,37,D,M,0.898679,62534
0,3,Y,1,2,54,D,F,0,12188
1,3,Y,0,3,24,D,M,0.831409,80668
0,3,Y,0,7,21,N,M,0.688421,52546
0,3,N,0,1,22,D,M,0.860572,64222
0,3,N,0,1,52,N,F,0.597527,72250
0,3,N,0,2,23,D,M,0.019685,52596
0,3,Y,1,1,45,D,M,0.76669,51316
0,3,N,0,2,31,N,M,0.826366,61740
1,3,Y,0,2,25,N,F,0.794296,64783
0,3,N,0,3,44,N,M,0.924923,55579
0,2,Y,1,6,63,D,F,0.898679,62534
0,2,Y,1,6,63,D,F,0.898679,62534
0,3,Y,0,2,35,D,F,0.69884,60382
0,3,Y,0,2,36,D,M,0.69884,60382
0,3,Y,1,2,74,D,F,0.794296,64783
0,3,Y,0,2,22,D,F,0,12188
1,3,N,0,2,32,N,M,0.492169,81945
0,3,Y,0,1,66,D,F,0,10722
1,2,Y,1,1,52,D,M,0.908911,94430
0,3,Y,1,3,50,D,M,0.020386,60000
0,3,N,0,1,37,N,F,0.794296,64783
0,3,Y,1,2,47,N,M,0.013046,29464
0,3,Y,0,2,30,N,F,0.772172,47391
0,3,N,0,1,28,N,F,0.717508,40700
0,3,Y,0,1,62,D,F,0.095178,34276
0,3,Y,0,3,51,D,F,0.020386,60000
1,3,N,0,2,47,N,M,0.961637,77931
1,3,Y,1,1,34,D,F,0.673935,70000
0,3,Y,1,1,33,N,F,0.387248,31003
0,2,Y,0,1,32,N,F,0.69884,60382
0,3,N,0,1,68,D,F,0.066846,32399
1,3,N,0,5,37,N,F,0,9876
0,3,N,0,3,25,N,F,0.013934,13325
0,3,N,0,2,54,N,M,0.736878,56382
1,3,N,0,2,54,D,M,0.013934,13325
1,3,N,0,1,37,N,F,0,13250
1,3,N,0,1,57,N,F,0.687544,35625
1,3,N,0,1,43,D,F,0.013934,13325
1,3,Y,1,1,58,D,F,0.004228,23882
0,3,Y,0,1,88,D,M,0.300589,31573
0,3,N,0,2,29,N,F,0.053299,36250
0,3,Y,0,2,41,D,F,0.021567,25682
1,3,Y,0,2,33,D,M,0.826544,65167
0,3,N,0,2,40,D,F,0.762295,51741
0,3,N,0,1,22,D,M,0.705854,58984
0,3,N,0,1,29,D,M,0.016966,14286
0,3,N,0,1,36,D,F,0.495564,44868
0,3,Y,0,1,33,N,M,0.492169,81945
1,3,N,0,2,34,N,M,0.912656,65526
0,3,N,0,3,40,D,F,0.081545,26821
0,3,N,0,2,28,N,F,0.309735,41806
0,3,N,0,1,53,D,F,0.248,42381
0,2,N,0,1,22,N,F,0.606939,32695
0,3,N,0,1,23,N,F,0.7135,55039
1,3,N,0,2,43,D,M,0.123634,32101
0,3,N,0,2,25,D,F,0.641561,31447
0,3,N,1,1,45,N,M,0.508127,42429
1,3,Y,0,2,35,N,F,0.577887,21917
0,3,N,0,2,39,N,F,0.606939,32695
0,3,N,0,1,42,N,M,0.350529,36912
1,3,N,0,1,38,N,M,0.577887,21917
1,3,N,0,2,25,N,M,0.016751,20020
1,3,Y,1,2,47,D,F,0.457627,47030
1,3,N,1,2,51,D,M,0.457627,47030
0,3,N,0,1,24,D,F,0.015544,15625
0,3,Y,0,2,36,D,F,0,35809
0,3,Y,0,1,35,D,F,0.697124,54954
0,2,N,0,1,40,N,F,0.81764,63750
0,3,Y,1,2,45,D,M,0.843846,80000
0,3,N,0,1,61,N,M,0.721779,51741
0,3,N,0,2,34,N,F,0.902102,73350
0,3,Y,0,1,35,N,F,0.972574,55848
0,3,N,0,1,78,D,F,0.65625,40431
0,3,Y,1,2,43,N,F,0.864937,58346
0,2,Y,1,1,38,D,F,0.959352,57560
1,3,N,0,2,62,D,F,0.812339,105365
0,2,N,0,1,38,D,F,0.22743,28804
0,3,N,0,1,30,N,F,0.791201,70478
0,3,N,1,1,54,D,F,0.621663,41270
0,3,Y,0,1,37,D,F,0.899386,84943
1,3,N,0,1,46,D,M,0,23083
0,3,Y,0,2,33,D,M,0.703213,50164
0,3,N,0,2,39,N,F,0.963964,74946
0,3,N,0,2,44,N,M,0.963964,74946
0,3,Y,1,2,29,D,F,0.372365,40987
1,3,N,0,2,93,D,F,0.013934,13325
0,3,N,0,1,55,D,F,0.434047,53125
0,3,N,0,3,49,N,M,0.017372,34432
0,3,Y,0,1,48,D,M,0.878344,60528
0,3,N,0,2,41,D,M,0.0249,57792
0,3,N,0,1,47,D,M,0.76652,47353
0,3,N,0,1,70,D,M,0.13641,31094
0,3,Y,1,2,37,D,F,0.132305,31656
1,3,N,0,1,47,N,M,0.252101,31842
0,3,Y,1,1,50,D,M,0.331492,35163
0,3,N,0,2,52,N,F,0.429352,28854
0,3,Y,0,14,22,N,F,0.847597,44821
1,3,Y,0,14,22,N,F,0.847597,44821
0,3,N,0,2,30,D,M,0.500763,67143
0,3,Y,0,1,43,D,F,0,14318
0,3,N,0,4,23,D,F,0.457627,47030
0,3,N,0,1,38,D,F,0.861556,77156
0,3,N,0,2,32,N,F,0.07124,25577
0,3,Y,0,1,36,D,F,0,21964
0,3,N,0,2,46,N,M,0.013466,12283
0,3,Y,0,1,22,D,F,0,28182
1,3,N,0,2,60,D,M,0.87463,72250
0,3,Y,0,2,66,D,M,0.346669,32135
0,3,Y,1,2,51,D,M,0.69884,60382
0,3,Y,0,2,39,N,F,0.898679,62534
1,3,N,0,1,46,N,M,0.679152,54375
0,3,N,0,1,38,D,F,0.150274,35320
0,3,N,1,3,55,D,F,0.13357,41711
0,3,Y,1,1,53,D,F,0.871025,64306
0,2,Y,1,1,53,D,M,0.859578,70330
0,3,N,0,1,40,N,M,0.631364,39890
0,3,Y,1,2,51,N,M,0.980976,120348
0,3,Y,0,3,25,N,F,0.636364,47794
0,3,N,0,2,45,N,F,0.740463,41625
0,3,N,0,1,74,N,M,0.256291,12969
0,3,N,0,1,40,D,M,0.169231,18476
0,3,N,1,2,25,D,M,0.271838,38996
0,3,Y,1,3,48,D,M,0.752022,52500
0,3,Y,0,2,60,D,M,0.106574,26771
0,3,Y,1,1,26,D,M,0.007014,20625
0,3,Y,0,2,47,D,M,0.899911,43967
0,3,N,1,1,63,N,M,0.457627,47030
1,3,Y,1,2,37,D,F,0.346669,32135
1,3,Y,1,2,39,D,M,0.346669,32135
0,3,N,0,2,33,D,F,0,22417
0,3,N,0,1,29,D,F,0.679049,68750
0,3,Y,1,1,49,N,M,0.41421,54028
0,3,N,0,2,36,D,F,0.703213,50164
0,3,N,0,2,41,D,M,0.203872,34297
0,3,Y,1,2,48,D,F,0.894785,61024
1,3,N,0,1,30,D,M,0.860572,64222
0,3,N,0,3,22,N,M,0.894168,71632
0,3,N,1,1,40,D,F,0.872363,61000
0,3,Y,0,1,30,N,M,0.821368,71637
0,3,Y,1,1,35,N,F,0.492169,81945
1,2,N,0,1,57,D,M,0.673935,70000
0,3,N,0,1,32,N,M,0.968575,46583
0,3,N,0,4,25,D,F,0.826544,65167
0,3,Y,0,2,43,D,M,0.132184,31429
1,3,N,0,1,35,N,F,0.888112,62905
0,3,N,1,3,22,D,F,0.457627,47030
1,3,N,0,2,22,N,M,0,9876
0,3,N,0,2,30,D,M,0.440201,35040
1,3,Y,0,1,41,D,M,0.843137,59485
0,3,Y,1,1,36,N,F,0.636364,47794
0,3,Y,1,1,34,D,F,0.687018,39395
0,3,Y,0,2,41,D,F,0.457627,47030
0,3,N,0,3,47,D,F,0.077783,35904
0,3,Y,0,3,25,N,F,0.422156,35083
0,3,Y,0,2,47,D,F,0.899911,43967
0,3,Y,1,1,64,N,F,0.90132,69000
0,2,N,0,2,22,N,F,0.924603,38472
1,2,N,0,3,22,N,F,0.914792,76812
0,3,Y,1,4,70,N,F,0.878344,60528
0,3,N,0,3,53,D,M,0.949841,70756
1,3,N,0,1,59,D,M,0.854499,68972
0,3,N,0,2,60,N,M,0.960076,69125
0,3,N,0,2,50,N,M,0.7135,55039
0,3,Y,1,2,50,D,M,0.69884,60382
0,3,Y,1,2,40,N,F,0.924603,38472
0,3,Y,0,2,31,N,F,0.878344,60528
0,3,N,0,1,29,N,F,0.641561,31447
0,2,Y,1,1,36,N,F,0.924603,38472
0,3,Y,1,1,23,D,F,0.869811,52500
0,3,Y,1,1,52,D,F,0.764535,60139
0,3,N,0,1,59,D,M,0.490877,48182
1,2,N,0,1,66,D,F,0.040702,23403
0,2,Y,1,1,55,D,F,0.490877,48182
0,3,N,1,1,45,N,M,0.820742,62131
0,3,Y,1,4,76,N,M,0.878344,60528
0,3,N,0,1,22,D,M,0.652991,56250
1,3,N,0,1,45,D,F,0,9876
0,3,Y,0,2,48,D,M,0.823902,87056
0,3,N,0,3,23,D,M,0,14663
0,3,Y,1,1,54,D,F,0.258566,51979
0,3,N,1,2,29,D,F,0.663899,53153
0,3,N,1,1,51,N,M,0.876133,46016
0,3,Y,0,5,58,D,F,0.023764,14519
1,3,Y,0,4,22,N,F,0.769565,41000
0,3,Y,1,1,80,D,F,0.523358,36786
0,3,Y,1,1,76,D,F,0.523358,36786
0,2,Y,0,1,22,N,F,0.943726,51818
0,3,Y,0,2,29,N,F,0.859578,70330
0,2,N,0,2,22,D,F,0.004173,10573
0,3,Y,1,1,60,D,M,0,19803
0,3,N,0,1,38,D,F,0.940234,55179
0,3,Y,0,4,50,N,M,0.872727,73359
0,3,Y,0,4,50,N,M,0.872727,73359
0,2,N,0,1,32,N,F,0.664753,49861
0,3,Y,0,3,24,D,M,0.92386,63222
1,3,N,0,4,36,D,F,0.924039,52179
1,3,N,0,1,41,N,M,0.898679,62534
0,3,N,0,2,74,N,M,0.908057,82406
0,2,N,0,2,62,N,M,0.826366,61740
0,3,Y,1,2,63,N,M,0.940623,73125
0,3,N,0,2,33,N,M,0.903746,75666
0,3,Y,1,1,37,N,M,0.95493,91306
0,3,Y,0,2,48,D,F,0.634492,43281
1,3,Y,0,5,32,N,F,0.712379,63250
0,3,N,0,1,73,D,M,0,14318
0,3,Y,0,1,49,N,M,0.968575,46583
0,3,N,0,1,35,N,F,0.725658,59781
0,3,N,0,4,22,N,F,0.898679,62534
0,3,N,0,2,56,D,F,0.508941,47500
0,3,Y,1,2,22,D,F,0.837243,74000
0,3,N,0,1,22,D,F,0.023837,17083
0,3,Y,1,2,65,D,F,0.926342,53000
0,3,N,0,1,22,N,F,0.887472,56824
0,3,Y,1,2,38,D,F,0.590264,45685
0,3,N,0,1,22,D,F,0.328777,42439
1,3,N,0,1,33,N,F,0.494597,51164
0,3,N,0,2,66,N,F,0.885981,78905
0,3,Y,1,3,31,N,F,0.912656,65526
0,3,Y,0,2,46,D,M,0.717508,40700
0,3,N,0,1,36,N,F,0.715023,50671
0,3,Y,0,1,26,D,M,0.851852,33278
1,3,N,0,2,54,N,M,0.703213,50164
0,3,N,0,1,22,N,M,0.856441,59189
0,3,Y,1,1,63,N,M,0.814088,52115
1,2,Y,0,4,62,D,M,0.989784,55100
0,2,Y,0,2,62,D,F,0.125607,37167
0,3,N,0,1,81,D,F,0.277171,35406
0,3,Y,0,1,36,D,F,0.689034,57500
0,3,Y,0,2,44,D,M,0.006689,74167
0,3,N,0,1,68,D,M,0.599226,28438
0,3,Y,0,2,37,D,F,0.716981,33472
0,3,Y,1,4,62,N,F,0.965395,58656
0,3,Y,1,3,54,D,F,0.168158,46164
0,3,N,0,1,50,D,M,0.95208,75113
0,3,N,0,1,69,N,M,0.862776,57237
0,3,N,0,2,28,D,M,0.006856,50625
0,3,Y,0,3,22,D,M,0.631364,39890
0,3,N,0,2,81,N,F,0.775321,60694
0,3,N,1,2,48,D,F,0,30859
0,3,N,0,3,39,D,F,0.007014,20625
0,3,Y,1,2,22,D,F,0.355416,45234
0,3,N,0,1,28,D,F,0.003793,39777
1,3,N,0,2,25,D,M,0.017164,33448
0,3,N,0,1,37,N,M,0.096148,26870
0,3,N,0,1,23,N,F,0.854531,59226
0,3,Y,1,2,53,D,F,0.69884,60382
0,3,N,0,3,23,N,M,0.649664,47614
0,3,N,0,2,54,D,F,0.871118,60750
0,3,N,0,1,32,N,M,0.708062,46250
0,3,Y,1,6,68,D,F,0.989784,55100
0,3,N,0,1,29,D,F,0.959352,57560
0,3,N,0,1,52,D,M,0.505738,46354
0,3,Y,1,2,30,N,M,0.679049,68750
0,3,N,0,2,34,N,M,0.818182,56932
0,3,N,0,1,53,N,M,0.92799,49451
0,3,Y,1,1,35,D,F,0.021967,17083
0,3,Y,0,2,70,D,M,0.959926,64875
0,3,Y,0,1,44,N,M,0.688345,34968
0,3,N,0,1,24,D,F,0.793143,28235
0,3,Y,1,1,47,D,F,0.43795,29000
1,3,Y,1,1,26,D,F,0,13250
0,3,N,0,1,47,D,M,0,25556
0,3,N,0,1,38,N,F,0,25556
0,3,N,0,2,50,N,M,0.147783,41250
0,3,Y,1,2,40,D,M,0.768697,36985
0,3,N,0,2,22,D,F,0.965395,58656
0,2,N,0,1,31,N,F,0.917874,80544
0,3,N,0,1,31,N,F,0.300914,16476
0,3,Y,0,1,25,N,F,0.006066,25417
0,3,Y,1,5,37,D,M,0.0249,57792
0,3,N,1,3,36,D,M,0.495335,48083
0,3,Y,0,1,33,N,F,0.487897,46806
1,3,N,1,2,56,N,F,0.703213,50164
0,3,Y,0,1,64,D,M,0.866648,70827
0,3,N,0,2,45,D,F,0.7135,55039
0,3,Y,0,6,71,D,M,0.989784,55100
0,3,Y,0,2,83,D,F,0.857667,48419
0,3,N,0,1,49,N,F,0.023837,17083
0,2,Y,1,3,44,N,F,0.664471,40227
0,3,N,0,1,47,N,M,0.831762,40625
1,2,N,0,3,22,D,M,0.590035,60272
0,2,Y,0,2,22,N,M,0.517779,57188
0,3,Y,0,5,22,N,F,0.914792,76812
0,3,N,0,1,33,D,F,0.020185,24573
0,3,N,0,4,22,D,M,0.347364,31563
0,3,Y,1,2,32,N,M,0.447009,30119
1,3,N,1,2,21,N,F,0,26406
0,3,N,0,3,25,D,F,0.840125,58717
1,3,N,0,2,27,D,F,0.028394,21463
0,3,N,0,2,50,N,M,0.912656,65526
0,3,Y,0,2,49,D,M,0.851852,33278
0,3,Y,0,2,31,N,F,0.861386,71406
0,3,Y,0,2,31,N,F,0.861386,71406
0,2,N,0,1,43,D,M,0.812339,105365
0,3,N,0,1,41,D,F,0.342266,30208
0,3,Y,0,2,39,D,F,0.256291,12969
0,3,Y,1,1,33,D,F,0.788866,76597
0,3,N,0,3,64,D,M,0.534466,34107
0,3,N,0,1,35,D,M,0.018725,13668
0,2,N,0,1,29,D,F,0.457627,47030
0,3,Y,1,1,30,D,M,0.827707,82436
0,3,Y,1,2,35,N,F,0.820742,62131
0,3,Y,1,2,39,N,M,0.820742,62131
0,3,Y,0,2,39,N,F,0.926523,54688
0,3,N,0,2,28,D,F,0.12549,31795
0,3,Y,0,1,23,N,F,0.985417,71875
1,3,Y,0,2,47,N,M,0.608911,73125
0,3,Y,0,2,60,D,F,0.346669,32135
0,3,N,0,2,38,D,F,0.69884,60382
0,3,N,0,1,66,D,F,0.7135,55039
0,3,N,0,1,49,D,F,0.7135,55039
0,3,N,0,1,26,N,F,0.985417,71875
0,3,N,0,1,51,D,M,0.529793,53438
0,2,N,0,4,22,D,F,0.636052,54919
0,3,N,1,2,41,N,F,0.989784,55100
0,3,Y,0,1,22,D,F,0.008289,11438
0,3,Y,0,8,55,D,F,0.032132,30347
0,3,Y,1,1,50,D,M,0.917735,59792
0,3,N,0,2,22,D,M,0.01682,14421
0,3,N,0,1,23,D,F,0,19922
0,3,N,0,1,24,D,F,0.520034,25240
1,3,N,0,1,27,D,F,0.823964,41898
0,3,N,0,2,22,N,M,0.778075,42444
0,2,N,0,1,43,N,F,0.898679,62534
0,2,N,0,2,54,D,F,0.413408,63214
1,3,Y,0,1,29,D,M,0.25913,61771
0,3,N,0,1,40,N,F,0.854753,76191
0,2,Y,0,1,33,N,F,0.932967,200001
1,3,Y,0,1,34,D,F,0.217374,38075
0,3,N,0,2,26,D,M,0.143634,36085
1,2,Y,0,3,30,N,F,0.847597,44821
0,3,Y,0,3,30,N,F,0.847597,44821
0,3,N,0,2,38,N,M,0.924603,38472
1,3,N,0,2,38,N,M,0.924603,38472
0,3,Y,0,2,37,N,F,0.021873,18160
1,3,Y,1,1,23,D,F,0.514286,49375
1,3,Y,0,4,25,D,M,0.0553,24552
0,3,Y,1,2,34,N,F,0.826366,61740
0,3,Y,0,2,26,D,F,0.812166,60589
0,2,Y,1,1,37,N,M,0.13641,31094
1,3,N,0,1,38,N,F,0.106473,55156
0,3,Y,0,2,29,D,F,0.774762,67067
0,3,Y,1,2,36,D,M,0.457627,47030
0,3,Y,1,1,72,D,F,0.845501,69602
0,3,N,0,1,40,D,F,0.917735,59792
1,3,N,0,1,53,N,F,0.579262,37500
0,3,Y,1,4,22,D,F,0.457627,47030
1,3,Y,1,1,70,D,F,0.42862,39022
0,3,Y,1,1,30,N,F,0.892934,76656
0,3,N,0,1,44,D,M,0.842466,66667
1,3,Y,0,2,42,N,F,0.95493,91306
1,3,Y,1,2,41,D,M,0.13373,34125
1,3,N,0,2,28,D,M,0.351485,52500
0,3,N,0,1,35,N,M,0.897538,99542
0,3,Y,0,1,26,N,M,0.627966,58619
0,3,N,1,4,22,D,M,0.989784,55100
0,3,Y,0,1,59,N,F,0.723008,79315
0,3,N,0,1,38,D,F,0.885746,88283
1,3,N,0,1,29,N,F,0.492169,81945
1,3,Y,1,1,70,D,F,0.638524,45921
1,3,N,0,3,26,N,M,0.532051,52083
1,3,N,0,1,24,D,M,0.629171,36625
0,3,N,0,1,24,N,F,0.296412,32650
0,3,N,0,1,33,N,M,0.812166,60589
0,3,N,0,2,49,N,F,0.050797,26364
0,3,N,0,2,27,D,F,0.843579,75000
0,3,Y,0,2,45,D,F,0.45042,49976
0,3,N,0,2,37,D,F,0.818182,56932
0,3,Y,1,1,36,N,F,0.723008,79315
0,3,Y,0,2,30,N,F,0.859578,70330
0,3,Y,0,2,30,N,F,0.859578,70330
0,2,Y,1,3,54,N,F,0.68709,71528
0,3,N,0,1,22,N,M,0.023764,14519
0,3,N,0,1,22,D,F,0.636052,54919
1,3,N,0,2,22,D,F,0.07457,29297
1,3,Y,1,2,46,D,F,0.448887,38305
0,3,N,0,2,34,D,F,0.590264,45685
0,3,Y,1,1,49,N,F,0.95203,113297
0,3,Y,0,1,31,D,F,0.77582,68750
0,3,N,0,1,30,D,M,0.009815,12786
0,3,Y,0,1,41,D,F,0.663899,53153
0,3,N,0,1,23,D,M,0.023764,14519
0,3,N,1,1,57,N,F,0.412744,49479
0,3,N,0,2,75,D,M,0.159722,29808
1,3,N,0,3,22,D,F,0.448887,38305
0,3,N,0,2,31,D,F,0.638424,77800
0,3,Y,1,2,36,N,M,0.763074,75263
1,3,Y,1,1,46,D,F,0.885746,88283
0,3,N,0,1,32,D,F,0.106287,31250
1,3,Y,1,2,79,D,F,0.764227,66154
0,3,N,0,1,32,D,M,0.063149,32813
0,3,Y,0,2,36,D,F,0.930631,42682
1,3,N,1,1,61,N,M,0.717846,107611
1,3,Y,1,2,54,N,M,0.95493,91306
0,3,Y,1,1,35,D,F,0.590264,45685
0,3,Y,1,1,40,N,M,0.764535,60139
0,3,N,0,2,32,D,F,0.150274,35320
0,3,N,0,1,23,N,M,0.702176,39297
1,3,N,0,1,68,N,F,0.902632,83156
0,3,N,0,1,32,N,M,0.858447,57917
0,3,Y,1,1,41,D,F,0.871087,84046
0,3,Y,1,1,48,D,M,0.128409,19375
0,3,N,1,1,56,D,M,0.275943,52500
0,3,N,0,2,49,D,F,0.015083,21389
0,3,Y,1,2,49,N,F,0.793413,52563
0,3,N,0,1,31,N,F,0.550241,42083
0,3,Y,1,1,67,D,F,0.031199,22434
1,2,N,0,1,39,D,F,0.717846,107611
0,3,N,0,1,35,D,F,0.613179,44853
0,3,Y,1,2,22,N,M,0.849955,53571
0,3,Y,1,1,30,D,F,0.77582,68750
0,3,N,1,2,37,N,M,0.764227,66154
0,3,Y,1,1,51,D,M,0.141941,29947
0,3,Y,1,1,41,N,M,0.86011,89156
0,3,Y,1,2,48,N,M,0.723008,79315
0,3,N,0,1,61,D,F,0.764227,66154
0,3,N,0,1,31,D,F,0.41421,54028
1,3,N,0,1,29,N,F,0.859578,70330
0,3,N,0,1,35,D,F,0.66634,70114
0,3,Y,1,1,36,N,M,0.830189,60451
0,3,Y,1,3,73,D,M,0.446347,41164
0,3,N,1,2,37,D,F,0.013934,13325
0,3,N,0,2,34,N,M,0.412744,49479
0,3,Y,1,1,57,D,F,0.845501,69602
0,3,N,0,1,31,N,M,0.859578,70330
0,3,Y,1,1,52,D,M,0.806818,70295
0,3,N,0,1,46,D,M,0.820742,62131
0,3,N,0,1,33,N,M,0.602906,37434
0,3,N,0,3,63,D,F,0.446347,41164
0,3,N,0,2,25,D,F,0.440687,41189
0,3,N,0,2,34,N,M,0.734375,56250
0,3,Y,0,2,32,D,F,0.717846,107611
0,3,Y,1,3,42,D,M,0.446347,41164
0,3,N,0,1,24,N,F,0.106574,26771
0,3,N,0,3,33,D,F,0.495335,48083
0,3,N,0,1,29,D,F,0.85997,67179
0,3,Y,1,1,48,D,F,0.745269,68802
1,3,Y,0,2,41,D,M,0.448887,38305
0,3,N,0,3,22,D,F,0.42573,54458
0,3,N,0,1,40,D,M,0.104496,43846
0,2,Y,0,1,33,D,F,0.798611,70257
0,3,Y,0,2,52,D,M,0.85997,67179
0,3,Y,1,1,45,D,M,0.05059,29750
0,2,Y,0,1,39,N,M,0.866124,71325
0,3,N,0,1,28,N,F,0.912656,65526
0,3,N,0,2,54,N,F,0.890463,66887
1,2,N,0,1,36,D,F,0.548973,47727
0,3,Y,1,2,44,D,M,0.457627,47030
0,3,Y,0,1,22,D,M,0.018725,13668
0,3,N,0,2,81,D,F,0.778075,42444
0,3,N,0,2,75,D,M,0.778075,42444
0,3,Y,1,2,70,N,M,0.676471,41450
0,3,Y,1,2,38,N,F,0.924701,64200
0,3,N,0,2,25,D,M,0.826366,61740
0,2,Y,0,1,29,N,F,0.912656,65526
0,3,Y,0,2,50,D,M,0.75323,65104
0,3,N,0,1,29,D,F,0.80675,62750
0,3,N,0,2,23,D,F,0.081545,26821
0,3,Y,1,1,55,D,M,0.854823,61071
0,3,Y,1,1,43,D,M,0.76669,51316
0,3,N,0,1,31,D,F,0.785291,90553
0,3,Y,1,1,23,N,M,0.908057,82406
0,2,Y,0,3,33,N,F,0.872727,73359
0,3,Y,0,3,33,N,F,0.872727,73359
0,3,Y,1,3,33,N,M,0.872727,73359
1,3,Y,1,2,34,N,F,0.981747,59464
0,3,Y,1,2,59,N,F,0.916194,108909
0,3,N,0,2,38,N,M,0.924603,38472
1,2,Y,1,1,29,N,F,0.902102,73350
0,3,N,0,2,95,D,F,0.764227,66154
0,3,N,0,1,53,N,F,0.514625,60521
0,3,N,0,1,65,N,M,0.913455,178269
0,3,N,0,1,21,D,M,0,10653
0,3,N,0,1,65,D,F,0.831762,40625
0,3,N,1,1,40,D,M,0.354856,51944
0,2,Y,1,8,22,D,M,0.694536,52727
0,3,N,0,2,23,D,M,0.831762,40625
0,2,N,0,1,29,D,F,0.550241,42083
0,3,N,0,1,40,D,M,0.125874,36181
0,3,Y,1,1,60,D,M,0.032132,30347
0,3,N,0,1,23,D,F,0.571521,46989
0,3,N,0,4,37,N,M,0.821903,70313
0,3,N,0,4,37,N,M,0.821903,70313
0,3,N,0,1,42,D,M,0.942857,60625
1,3,N,0,1,26,N,F,0.845192,68594
0,3,N,0,1,29,D,M,0.812166,60589
0,3,Y,0,1,59,D,F,0.870162,36992
0,3,Y,1,2,49,D,M,0.768697,36985
0,3,Y,0,2,25,N,M,0.473944,40491
0,3,Y,1,1,29,N,F,0.883281,61875
0,3,N,0,1,35,D,F,0.492169,81945
0,3,Y,1,1,26,D,F,0.725197,72237
0,2,N,0,1,37,N,F,0.868289,74191
0,3,Y,1,1,65,N,M,0.887273,200001
0,3,N,0,1,52,N,M,0.289107,39777
0,3,N,0,2,32,D,F,0.885746,88283
0,3,N,0,1,40,D,F,0.058613,52260
0,3,Y,1,1,55,D,M,0.798611,70257
0,3,Y,1,2,48,D,M,0.271838,38996
0,3,Y,0,2,40,D,F,0.247091,44000
0,3,Y,0,1,39,D,F,0,11985
0,3,Y,0,1,39,D,M,0.761394,59773
0,3,Y,1,2,41,D,F,0.673935,70000
0,3,Y,1,1,22,N,F,0.009143,12111
0,3,Y,0,2,34,N,F,0.970497,130696
0,3,Y,1,1,56,N,F,0.859578,70330
0,3,Y,1,2,43,N,F,0.685586,32188
0,3,N,0,1,69,D,M,0.663188,37813
0,3,Y,1,2,39,D,M,0.924701,64200
0,3,N,0,1,43,D,M,0.197638,36645
0,3,Y,1,2,57,D,F,0.018998,56719
0,3,N,0,1,47,D,F,0.015543,29091
0,3,N,0,2,46,D,F,0.83584,52688
1,3,N,1,1,30,D,M,0.842901,62193
0,3,Y,1,1,33,D,F,0.550938,33672
0,3,Y,1,1,37,D,F,0.875403,72029
0,3,N,0,2,29,D,F,0.663899,53153
0,2,Y,1,1,41,N,M,0.078962,42841
1,3,N,0,2,40,D,M,0.866124,71325
0,3,Y,0,1,22,D,F,0.570125,55446
0,3,N,0,1,33,N,M,0.880916,89591
1,3,Y,1,1,41,D,M,0.888112,62905
